CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled, Revenue ,SubscriptionDurationDays
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,317",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,583",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,197",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,442",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,086",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,120",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,846",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,792",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,943",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,238",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,702",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,421",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,285",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,922",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,757",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,300",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,681",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,086",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,677",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,792",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,836",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,573",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,053",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,401",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,876",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,573",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,115",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,329",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,036",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,116",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,726",366
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,572",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,529",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,524",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,100",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,814",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,921",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,035",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,914",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,314",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,312",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,622",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,687",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,545",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,199",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,067",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,305",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,579",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,326",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,941",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,243",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,548",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,441",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,810",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,892",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,847",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,635",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,353",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,959",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,107",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,039",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,635",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,306",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,425",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,127",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,820",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,334",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,363",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,319",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,733",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,438",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,160",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,188",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,256",365
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,774",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,685",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,171",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,962",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,023",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,480",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,961",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,646",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,994",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,760",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,625",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,125",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,657",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,492",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,387",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,203",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,582",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,352",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,984",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,309",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,061",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,489",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,182",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,875",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,043",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,394",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,786",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,676",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,011",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,029",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,635",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,082",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,512",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,407",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,265",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,241",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,395",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,022",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,614",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,159",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,431",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,341",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,498",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,702",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,422",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,092",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,890",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,577",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,741",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,054",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,071",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,097",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,599",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,888",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,008",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,142",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,722",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,983",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,702",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,202",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,681",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,069",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,286",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,673",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,880",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,112",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,925",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,602",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,157",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,162",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,326",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,315",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,558",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,605",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,708",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,151",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,762",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,291",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,588",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,883",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,190",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,309",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,762",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,533",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,141",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,148",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,797",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,529",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,547",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,350",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,697",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,802",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,271",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,732",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,168",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,689",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,658",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,243",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,448",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,793",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,695",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,558",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,319",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,919",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,971",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,862",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,722",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,875",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,746",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,450",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,908",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,197",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,013",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,000",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,111",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,905",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,709",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,177",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,725",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,282",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,960",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,420",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,586",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,029",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,197",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,854",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,781",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,358",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,737",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,646",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,504",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,577",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,587",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,243",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,004",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,774",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,205",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,067",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,083",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,405",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,242",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,946",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,026",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,814",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,783",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,170",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,647",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,405",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,482",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,374",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,717",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,144",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,169",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,677",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,425",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,062",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,560",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,652",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,454",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,217",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,835",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,607",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,126",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,308",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,496",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,078",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,554",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,856",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,721",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,646",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,916",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,192",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,510",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,155",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,847",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,239",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,138",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,689",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,182",365
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,740",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,426",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,849",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,277",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,896",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,467",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,045",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,743",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,712",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,891",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,286",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,563",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,412",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,758",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,562",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,453",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,394",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,758",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,156",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,189",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,203",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,258",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,276",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,404",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,253",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,394",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,039",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,321",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,418",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,747",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,255",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,389",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,873",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,751",366
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,838",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,662",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,790",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,663",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,843",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,147",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,962",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,965",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,257",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,767",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,817",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,773",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,812",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,992",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,485",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,696",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,664",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,896",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,918",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,927",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,825",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,415",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,956",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,036",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,797",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,125",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,348",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,372",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,212",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,223",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,872",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,171",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,442",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,666",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,110",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,979",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,816",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,432",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,402",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,686",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,336",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,357",366
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,980",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,413",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,189",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,103",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,287",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,500",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,200",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,232",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,619",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,849",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,337",365
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,393",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,747",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,251",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,578",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,456",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,765",366
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,811",365
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,719",365
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,208",365
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,067",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,647",365
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,148",365
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,403",365
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,406",365
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,938",365
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,565",365
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,696",365
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,228",365
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,848",365
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,814",366
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,428",366
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,505",366
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,611",366
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,998",366
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,094",366
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,784",365
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,243",365
